#size: 500 4
#stance_hip, swing_hip, stance_knee, swing_knee
-0.408424748,27.87636881,12.03490814,68.48199451
-0.433840494,28.07802284,12.02087712,68.79651033
-0.459411516,28.27886435,12.00677868,69.10538115
-0.485206156,28.47871474,11.99252664,69.4082757
-0.511168181,28.67765244,11.97820314,69.70520866
-0.537254107,28.8757,11.96389363,69.99584146
-0.563537429,29.07280623,11.94945538,70.28061584
-0.590016815,29.26901809,11.93488496,70.5594781
-0.616625991,29.46427473,11.92031344,70.83206797
-0.64338114,29.658575,11.90571259,71.09815799
-0.670329229,29.85195297,11.89098472,71.35816978
-0.697451889,30.04437325,11.87616409,71.61216869
-0.724686724,30.2358285,11.86137875,71.85934126
-0.752084225,30.42632829,11.84651724,72.10027145
-0.779673236,30.61585577,11.83152908,72.33515375
-0.807384649,30.80442467,11.8165486,72.56333587
-0.835238557,30.99196963,11.80154876,72.78476653
-0.863257318,31.17857087,11.78645166,73.00020977
-0.891407683,31.36416428,11.77134335,73.2088079
-0.919696026,31.54872966,11.75622851,73.41082823
-0.948135199,31.73229124,11.74105859,73.6063925
-0.976715222,31.91482601,11.72584411,73.79518602
-1.005414303,32.09633782,11.71064602,73.97757873
-1.034245512,32.27682995,11.69544273,74.15320327
-1.06321677,32.45625829,11.68019952,74.32220682
-1.092322932,32.63459014,11.66495431,74.48424499
-1.121532337,32.81200353,11.64973896,74.64018097
-1.150878932,32.9882727,11.63452857,74.78901636
-1.180370496,33.1634191,11.61930314,74.93064238
-1.20995722,33.33765247,11.60410946,75.06647702
-1.239648584,33.51073118,11.58898304,75.19535956
-1.269487097,33.68262512,11.57384925,75.31675573
-1.299436643,33.85356417,11.55872935,75.43216524
-1.329492866,34.02331805,11.54367958,75.54073287
-1.359657194,34.19193908,11.52869911,75.64207555
-1.389943263,34.35946573,11.51372642,75.73711703
-1.42032528,34.52578019,11.4988359,75.825234
-1.450808069,34.69086954,11.48403142,75.90614819
-1.481387898,34.85485626,11.46928187,75.98104331
-1.512044432,35.01759754,11.45463299,76.04918224
-1.542819259,35.17890093,11.4400726,76.10939539
-1.573666382,35.33912572,11.42560198,76.16385863
-1.604581677,35.49817676,11.41123995,76.21212454
-1.635592504,35.65576932,11.3970004,76.2528276
