#size: 500 5
#stance_hip, swing_hip, stance_knee, swing_knee,torso_angle
18.22258254,-1.225553422,28.11231284,47.87724994,16.77584047
18.14552741,-1.064067655,28.06295618,48.1487651,16.77886585
18.06851951,-0.902491492,28.01347286,48.41930159,16.78197711
17.99161937,-0.740572937,27.96378106,48.68800899,16.78523397
17.91478512,-0.578440285,27.91392866,48.95553936,16.78858829
17.83800218,-0.415975033,27.8637219,49.2212732,16.79208784
17.76127926,-0.253412517,27.81337539,49.48565158,16.79568464
17.68460721,-0.090725177,27.76292694,49.7489419,16.79935557
17.60804003,0.072252471,27.71229782,50.01031926,16.80315688
17.53151319,0.235416716,27.66139475,50.27000854,16.80707123
17.45505469,0.398771107,27.61027425,50.52776936,16.81110091
17.37862206,0.562173214,27.55907179,50.78462781,16.8151807
17.30229494,0.72579658,27.50769628,51.03931017,16.8194011
17.22601552,0.889554074,27.45614701,51.29235175,16.82369927
17.14978819,1.053508032,27.40431828,51.54317206,16.8281201
17.0736001,1.217519126,27.35235994,51.79241729,16.83261085
16.99748086,1.381641511,27.30027942,52.03997829,16.83720163
16.92142719,1.545908579,27.24805294,52.28561349,16.84187861
16.84542353,1.710296921,27.19561813,52.52897525,16.84664673
16.76944673,1.874774125,27.1429377,52.77016739,16.85151948
16.69352544,2.039303834,27.09018255,53.00985656,16.8564553
16.61766794,2.203943225,27.03728037,53.2474541,16.86148861
16.54185396,2.368677916,26.98421506,53.48270668,16.86659655
16.46607981,2.533475761,26.93090914,53.71537539,16.87179899
16.39032067,2.698304374,26.87749114,53.94680443,16.87705819
16.31464693,2.863222256,26.82392722,54.17543024,16.88243051
16.23899082,3.02819729,26.77020637,54.40198292,16.88786202
16.16338742,3.193198322,26.71632289,54.62582343,16.8933651
16.08779235,3.35823327,26.66224527,54.84773868,16.89894119
16.01225595,3.523326444,26.60804473,55.06728112,16.90461411
15.93673615,3.688434923,26.55367608,55.28441291,16.91034515
15.86126473,3.853578469,26.49919346,55.49903886,16.91614204
15.78581304,4.018689808,26.44451695,55.71103821,16.92199946
15.71038985,4.183861534,26.38968548,55.92076335,16.92794738
15.63498903,4.349033529,26.33468758,56.12783855,16.93396967
15.5596151,4.514201613,26.27958174,56.33262766,16.9400365
15.48426996,4.679326593,26.22432579,56.53463682,16.94615687
15.40893919,4.844471863,26.1689056,56.73418391,16.95234817
15.33363952,5.009619059,26.1132942,56.93047725,16.95864369
15.25833271,5.174721459,26.05754834,57.12482034,16.96496648
15.18306243,5.339795332,26.00170748,57.3164315,16.97133959
15.10780766,5.504830158,25.94570254,57.50509395,16.97776985
15.03257828,5.669852602,25.88951856,57.69046865,16.98429232
14.95733332,5.834820601,25.83315978,57.87356184,16.99086412
14.8821014,5.999742214,25.77671457,58.05441657,16.99746646
14.80688823,6.164613227,25.72010596,58.2318321,17.00413316
14.73169799,6.329415154,25.66337565,58.40627675,17.01085586
14.65650576,6.494154272,25.60644471,58.57751779,17.01765507
14.58129731,6.658849246,25.54939882,58.74698883,17.02447606
14.50609535,6.823474846,25.49219694,58.9129126,17.03136262
14.43091901,6.988008709,25.43492872,59.07652154,17.03827053
14.35575751,7.152427034,25.37744474,59.23550386,17.04527733
14.28057166,7.316780948,25.31982078,59.3923646,17.05231024
14.20535493,7.481095368,25.2620328,59.54693956,17.05939431
14.13017453,7.645283596,25.20419226,59.69856858,17.06650049
14.0550159,7.809329701,25.14621867,59.84625985,17.07367582
13.97983356,7.973252478,25.08804015,59.99024919,17.08090609
13.904612,8.137128238,25.0297018,60.13221925,17.08817102
13.8293963,8.300924416,24.97129908,60.27220615,17.09546527
13.75421972,8.464541303,24.91282919,60.40845803,17.10279825
13.67902422,8.627949406,24.85413276,60.53958839,17.11020852
13.60379669,8.791298984,24.79529232,60.66860982,17.11764376
13.52854335,8.954562088,24.73634579,60.79595797,17.12510621
13.45332307,9.117705596,24.67737565,60.92077905,17.13258956
13.37810228,9.280556185,24.61820328,61.03961603,17.14016688
13.30285956,9.443277072,24.5588891,61.15532152,17.14776707
13.22757818,9.60589461,24.49944709,61.26924112,17.15538456
13.15230796,9.768442027,24.43998946,61.38187134,17.16301511
13.07704507,9.930697838,24.38036735,61.48890105,17.1707303
13.0017707,10.09273222,24.32060938,61.59176618,17.17848911
12.92646826,10.25461934,24.26074116,61.69229025,17.18624921
12.85114929,10.41644463,24.20081848,61.79190509,17.1940214
12.77584753,10.57801117,24.14080958,61.8871714,17.20184567
12.70052602,10.7393047,24.08061119,61.97728861,17.2097601
12.62520638,10.9004012,24.02038012,62.06485118,17.21765684
12.54985217,11.06133811,23.96003899,62.15029402,17.22556548
12.47449813,11.22217929,23.89966711,62.23439698,17.2334845
12.39914885,11.38255808,23.83910728,62.31092639,17.24152591
12.32379791,11.5428651,23.7785249,62.38640669,17.24957164
12.24841932,11.70282217,23.71784071,62.45793541,17.25760072
12.1730271,11.86272677,23.65711621,62.52883962,17.26563679
12.09765124,12.02220278,23.59628636,62.59358852,17.2737603
12.02227353,12.18149119,23.53538387,62.65547051,17.28193157
11.94688075,12.34052774,23.4744287,62.71480002,17.2900912
11.87147291,12.49931241,23.41342086,62.77157704,17.29823917
11.7960663,12.65788581,23.35235544,62.82549668,17.30643322
11.72068206,12.8159786,23.29121656,62.87328127,17.31471066
11.64528726,12.97400625,23.23004559,62.92044589,17.32299381
11.56987192,13.1316137,23.16880938,62.96368028,17.33125417
11.49445732,13.28912583,23.10756311,63.00586249,17.33951689
11.41907097,13.44598904,23.04624866,63.04055949,17.34788816
11.34369136,13.60270761,22.98492806,63.07391807,17.3562639
11.26828849,13.75919891,22.92354074,63.10519404,17.36464842
11.19289229,13.91539402,22.8621634,63.13391639,17.37300413
11.1175063,14.07111439,22.80073483,63.15758675,17.38143783
11.04216037,14.22636229,22.73933542,63.17695081,17.38990179
10.96680681,14.38151179,22.67791223,63.19543868,17.39837802
10.89143576,14.53638334,22.61643836,63.21160151,17.40684442
10.81608228,14.6907946,22.55497107,63.22364555,17.41533749
10.74077829,14.84457062,22.49355108,63.23022866,17.4238825
10.6654924,14.99818799,22.43215954,63.2355129,17.43243521
10.59018818,15.15158758,22.37071168,63.23907549,17.44100158
10.51488271,15.30460235,22.30924367,63.23946744,17.44956644
10.43963641,15.45687428,22.24786093,63.23408055,17.45818884
10.36443571,15.60880323,22.18656281,63.2261477,17.46681111
