#size: 500 5
#stance_hip, swing_hip, stance_knee, swing_knee,torso_angle
27.41768118,-10.42857437,31.98796674,37.03312732,9.417583694
27.30951268,-10.25967704,31.97938155,37.37984291,9.417176523
27.20085932,-10.08929122,31.96908229,37.72751036,9.416964461
27.09177569,-9.917377116,31.95713058,38.07604072,9.417051486
26.98227273,-9.74388314,31.94357411,38.42571066,9.417353282
26.87234378,-9.568944959,31.92836437,38.77627803,9.417909851
26.76203482,-9.392788567,31.91168567,39.12735674,9.418638605
26.65129518,-9.215180604,31.89330195,39.4789448,9.419646253
26.54025881,-9.036218376,31.87353281,39.83119499,9.420854107
26.42881482,-8.855860173,31.85211582,40.18416619,9.422291583
26.31706607,-8.67459393,31.82948248,40.53733501,9.423872269
26.20492463,-8.491931792,31.8051405,40.89058575,9.425711947
26.09258619,-8.30822683,31.77966234,41.24398712,9.427722647
25.97983469,-8.123062879,31.75240712,41.59792821,9.429952748
25.86686884,-7.937222838,31.72417941,41.95177229,9.432312626
25.75354957,-7.750253225,31.69442562,42.30538702,9.434875742
25.64004951,-7.56229854,31.66347546,42.65870099,9.437601466
25.52624486,-7.373035383,31.63092196,43.01209275,9.440530938
25.41224345,-7.183179727,31.59743753,43.36522624,9.443567977
25.29793677,-6.992436199,31.56262618,43.71792399,9.446784767
25.18345438,-6.800804322,31.52659537,44.06989378,9.450129427
25.06876701,-6.608105786,31.48918477,44.42140888,9.453651342
24.95390248,-6.414815558,31.45084067,44.77256216,9.457269039
24.83876383,-6.220787107,31.41124587,45.12299661,9.461053176
24.72345993,-6.026020966,31.37050584,45.47241777,9.464927808
24.60803154,-5.830454046,31.32863185,45.82091437,9.468940572
24.49242755,-5.634212495,31.2856836,46.16881256,9.473055581
24.37659493,-5.437393127,31.24158632,46.51561875,9.477301857
24.26063271,-5.240028512,31.1965519,46.86134846,9.481628845
24.14456711,-5.042079226,31.1505417,47.20589582,9.486040521
24.02833162,-4.843365014,31.10321072,47.54917138,9.490565988
23.91193648,-4.644262437,31.05500837,47.8913314,9.495182058
23.79542208,-4.444755229,31.00596573,48.23229815,9.499872065
23.67880063,-4.244705451,30.95587181,48.57158927,9.504625272
23.56205178,-4.044107528,30.90465737,48.90939557,9.509455314
23.44518539,-3.843149004,30.8526236,49.24588285,9.514361428
