#size: 500 4
#stance_hip, swing_hip, stance_knee, swing_knee
25.78101012282165,-21.283363219401732,14.205857515449628,21.5277900822889
25.751597764472223,-21.17655777033839,14.314617920691248,21.84913555734686
25.721579210924528,-21.06669617718178,14.421465478552792,22.173834340549277
25.691011506319885,-20.95378159986849,14.526560421047307,22.501869365335054
25.65995021750819,-20.837821079650396,14.630063682472864,22.8332196507511
25.628449123982797,-20.718825565221145,14.732135969028604,23.16786012960174
25.596559917803216,-20.596809924742672,14.83293684431643,23.505761488573903
25.5643319152198,-20.471792943626692,14.932623836613615,23.84689002157222
25.531811781643693,-20.34379730801197,15.031351573553932,24.19120749744315
25.4990432715242,-20.212849573962334,15.129270949560343,24.538671043200434
25.466066984605387,-20.07898012249248,15.226528331035018,24.889233043785417
25.432920139934577,-19.94222310060755,15.323264803937008,25.242841059305782
25.39963636888814,-19.802616348618326,15.419615467969097,25.599437760596174
25.36624552836522,-19.66020131406566,15.515708781158207,25.958960883834408
25.332773535178625,-19.5150229526553,15.611665958153294,26.321343204828665
25.29924222254435,-19.367129616667487,15.707600425086312,26.686512533465596
25.26566921943835,-19.216572931363757,15.80361733335054,27.054391728677217
25.232067853451305,-19.06340765996689,15.899813134151614,27.42489873414771
25.198447077630526,-18.90769155783806,15.996275215184962,27.797946634840667
25.164811421653276,-18.749485216518423,16.0930816002937,28.173443734284415
25.131160967528363,-18.58885189834056,16.190300712468233,28.551293652409317
25.09749134987407,-18.425857362348072,16.287991200066863,28.931395443587583
25.06379378067065,-18.260569682289926,16.386201825669943,29.31364373438476
25.03005509823612,-18.093059057479465,16.484971416531963,29.697928880393867
24.99625784002533,-17.9233976173268,16.58432887516998,30.08413714138971
24.962380338705668,-17.75165922036769,16.684293248225966,30.47215087391329
24.928396840818884,-17.577919248622237,16.78487385136735,30.861848740275924
24.8942776471985,-17.40225439812294,16.886070447646926,31.253105932860674
24.859989274177114,-17.224742466454106,16.98787347643185,31.64579441249611
24.825494634488635,-17.0454621381437,17.090264329733483,32.03978315958533
24.79075323664787,-16.864492768744228,17.193215672526197,32.43493843659228
24.755721401475327,-16.681914168431923,17.296691803435117,32.83112406041847
24.720352494329088,-16.49780638594318,17.400649052000148,33.228201683147034
24.684597171509477,-16.312249493654114,17.505036208587004,33.62603107958788
24.64840363921659,-16.125323374593652,17.609794982914952,34.0244704400277
24.611717923366538,-15.937107512162527,17.714860487105273,34.42337666657255
24.574484148510184,-15.747680783310566,17.820161739123098,34.82260567146815
24.536644824048825,-15.557121255902269,17.925622182487622,35.22201267579353
24.498141135905303,-15.36550599097658,18.03116021816017,35.62145250694811
24.458913241786856,-15.172910850580601,18.136689744585073,36.02077989338897
24.418900568167825,-14.979410311829172,18.24212070195304,36.41984975512425
24.3780421071265,-14.785077287812689,18.347359616878887,36.818517488529444
24.336276711190727,-14.589982955944393,18.452310143833227,37.216639244125126
24.29354338438154,-14.39419659430566,18.556873599839097,37.614072196036
24.249781567692455,-14.197785426513699,18.660949489136932,38.01067480194217
24.204931417304163,-14.000814475600553,18.764436014732965,38.40630705243187
24.158934073909194,-13.803346427355466,18.867230573974457,38.80083070877029
24.111731921608374,-13.605441503544599,18.969230235537637,39.19410952821045
24.063268834939496,-13.407157345382894,19.07033219546863,39.586009476087064
24.0134904127077,-13.2085489075926,19.170434210181355,39.976398924053505
23.96234419740551,-13.009668363341707,19.269435004586907,40.365148833941916
23.909779879137243,-12.81056502031339,19.36723465380385,40.752132926848105
23.855749483096048,-12.611285248114726,19.463734937175754,41.137227837163195
23.800207539781205,-12.411872417189263,19.558839663598704,41.52031325139273
23.743111237286787,-12.212366849354034,19.652454967435133,41.901272031719806
23.68442055513914,-12.01280578003696,19.74448957455909,42.27999032438044
23.624098379308403,-11.81322333224588,19.834855038339416,42.65635765302596
23.562110598166928,-11.61365050225539,19.92346594561981,43.03026699734785
23.498426179313782,-11.4141151569528,20.01024009299592,43.401614857334145
23.433017227327916,-11.214642042739627,20.095098633918287,43.77030130361231
23.365859022651865,-11.015252805840662,20.177966197363958,44.1362300144116
23.29693004194184,-10.8159660238285,20.258770979018184,44.49930829974656
23.22621196034751,-10.616797248128128,20.337444806088843,44.85944711348301
23.15368963630454,-10.417759057223572,20.4139231770398,45.21656105399829
23.07935107953455,-10.218861120246974,20.488145277673837,45.5705683541878
23.003187403048948,-10.020110270590063,20.560053975120987,45.9213908616007
22.92519276004547,-9.821510589138843,20.629595791393154,46.268954009508974
22.845364266667573,-9.62306349669472,20.696720858251066,46.613186779725545
22.763701911667585,-9.424767855109353,20.76138285519448,46.954021657989806
22.68020845407377,-9.226620076626427,20.823538932431532,47.29139458273287
22.59488931000954,-9.028614240891491,20.883149620708576,47.62524488802028
22.507752429849607,-8.83074221906116,20.940178729888185,47.95551524144816
22.418808166923284,-8.632993804415438,20.994593238151225,48.28215157773962
22.32806913898943,-8.43535684885199,21.046363173669604,48.60510302875339
22.23555008371121,-8.23781740461881,21.09546149055078,48.92432185057576
22.141267709352313,-8.040359870622302,21.141863940794437,49.23976334832198
22.045240541900007,-7.842967142631199,21.185548943927234,49.55138579922442
21.94748876979512,-7.645620766683281,21.22649745589446,49.8591503745329
21.848034087415346,-7.448301094991587,21.26469283868956,50.16302106069918
21.746899538417004,-7.250987443639798,21.300120732094996,50.46296458026259
21.644109359992214,-7.053658251352857,21.3327689287926,50.75895031279902
21.53968882904424,-6.856291238628674,21.3626272539799,51.05095021624082
21.43366411122436,-6.658863566520087,21.389687450502525,51.33893874882222
21.32606211370984,-6.461351994363027,21.413943070383226,51.62289279185374
21.216910342535225,-6.263733035757163,21.43538937349677,51.9027915734806
21.106236765219123,-6.065983112119145,21.454023234008595,52.178616593535224
20.99406967935649,-5.868078703145857,21.469843055064874,52.450351549552245
20.880437587773294,-5.669996493545783,21.48284869209386,52.71798226397736
20.765369080766547,-5.471713515420679,21.493041384954484,52.98149661256862
20.648892725879048,-5.273207285706941,21.500423699048984,53.24088445396048
20.531036965585372,-5.07445593811647,21.504999475402947,53.49613756033784
20.41183002319393,-4.875438349050083,21.506773789609568,53.74724954914876
20.291299817200187,-4.676134256992579,21.50575291943563,53.994215815771085
20.16947388425851,-4.476524374937184,21.501944320795488,54.23703346703928
20.046379310875057,-4.276590495428043,21.495356611716673,54.47570125553339
19.92204267386205,-4.076315587852459,21.485999563846704,54.710219514531914
19.796489989534763,-3.8756838876594966,21.47388410098604,54.94059009353425
19.66974667157684,-3.674680977228019,21.459022304076264,55.16681629426527
19.5418374974475,-3.473293858154971,21.441427422026056,55.38890280708538
19.412786583155427,-3.271511014783455,21.42111388771997,55.60685564774186
19.28261736617922,-3.069322468839548,21.398097338526114,55.82068209441252
19.15135259627289,-2.8667198250965904,21.372394640598472,56.030390625009154
19.01901433385705,-2.6636963080354645,21.344023916257203,56.235990854725955
18.88562395566224,-2.4602467895189366,21.313004573725422,56.43749347383615
18.75120216725997,-2.256367807547048,21.279357338503154,56.634910185758336
18.615769022089673,-2.0520575762085715,21.243104285667865,56.82825364543183
18.479343946565514,-1.8473159869903408,21.204268872405443,57.01753739805725
18.34194577082589,-1.6421446016515269,21.16287597009528,57.20277581827417
18.203592764670372,-1.4365466369133926,21.118951895297567,57.38398404986186
18.064302678213558,-1.230526941256423,21.072524439019215,57.56117794606123
17.924092786772807,-1.0240919641557393,21.023622893666634,57.73437401062606
17.782979939496787,-0.8172497181221332,20.9722780771282,57.90358933971944
17.640980611234472,-0.6100097339496672,20.91852235346605,58.06884156477639
17.49811095713902,-0.4023830096013816,20.86238964973542,58.230148796456575
17.354386869498303,-0.19438195319205986,20.803915468489564,58.387529569810994
17.209824036283244,0.013979679448936688,20.74313689556894,58.54100279078457
17.064438000906765,0.2226868521311562,20.680092602814586,58.6905876841717
16.91824422268982,0.4317233200522367,20.614822845386705,58.83630374313533
16.771258137536805,0.6410717054087699,20.5473694534109,58.9781706803911
16.623495218330426,0.8507135763251488,20.477775817715145,59.11620838114791
16.474971034565964,1.0606295285507183,20.406086869461088,59.2504368578841
16.325701310756703,1.270799269373261,20.332349053513084,59.38087620702539
16.175701983156223,1.4812017031982263,20.256610295427432,59.50754656757698
16.024989254359113,1.691815018248079,20.17891996198288,59.630468081747416
15.87357964535958,1.902616773844614,20.099328815211262,59.749660857587486
15.721490044667394,2.113583987748942,20.01788895992426,59.865144933652736
15.568737754102544,2.3246932230489437,19.934653784769125,59.9769402456842
15.41534053091394,2.535920674102175,19.84967789688214,60.08506659528858
15.261316625893427,2.7472422510632586,19.763017050244503,60.18954362058679
15.106684817184231,2.958633662548546,19.674728067880643,60.290390768788576
14.951464439512725,3.170070496017033,19.584868758074183,60.38762727064149
14.795675408603863,3.3815282954749093,19.493497824811598,60.48127211669405
14.639338240573961,3.5929826361414863,19.400674772698466,60.57134403530693
14.482474066129221,3.804409195746286,19.306459806627657,60.657861472341075
14.325104639434665,4.0157838221605,19.210913726513258,60.740842572449154
14.167252341555649,4.227082597100593,19.114097817438,60.820305161895604
14.008940178412626,4.4382818956771946,19.016073735595803,60.89626673283149
13.850191773229245,4.649358441598301,18.916903390444137,60.96874442895274
13.691031353493845,4.860289357871981,18.816648823513514,61.03775503247442
13.531483732494657,5.071052212889809,18.715372084353035,61.10331495235925
13.371574285529407,5.281625061808028,18.613135104121383,61.16544021374487
13.211328920930017,5.491986483178513,18.509999567361735,61.22414644852247
13.050774046082568,5.702115610815888,18.40602678252635,61.27944888702728
12.889936528661249,5.911992160920216,18.3012775518418,61.331362350810906
12.728843653332218,6.1215964545064425,18.195812041128555,61.3799012464742
12.567523074219004,6.330909435221882,18.089689650208584,61.42507956054907
12.406002763454715,6.539912682661456,17.98296888455136,61.46691085542648
12.244310956177799,6.748588421316735,17.875707228821785,61.50540826633647
12.082476092356803,6.956919525319148,17.767961023002762,61.540584499394384
11.92052675585553,7.164889519159771,17.659785341770117,61.57245183073416
11.758491611172586,7.372482574587754,17.551233877797802,61.601022106755984
11.596399338308517,7.579683503906743,17.442358829666805,61.62630674552047
11.434278566229207,7.786477749903359,17.333210795041445,61.648316739325104
11.272157805405735,7.992851372654083,17.223838669761726,61.66706265850086
11.110065379918415,8.198791033466584,17.11428955347991,61.68255465646791
10.94802935961599,8.404283976218737,17.00460866244348,61.69480247608826
10.786077492819956,8.60931800636331,16.894839249995048,61.703815457351304
10.624237140058725,8.813881467868677,16.785022535322724,61.7096025464242
10.462535209306672,9.017963218365898,16.67519764095209,61.71217230609436
10.30099809318931,9.221552602770343,16.56540153942328,61.71153292762447
10.139651608597807,9.424639425641784,16.455669009544327,61.70769224403322
9.97852093913415,9.62721392254064,16.346032602554853,61.700657744806165
9.81763058078247,9.829266730630058,16.236522618473224,61.69043659203148
9.657004291172827,10.030788858763847,16.127167092835435,61.67703563794521
9.496665042771141,10.231771657289201,16.017991793966246,61.66046144385966
9.336634980293631,10.432206787780713,15.909020230852722,61.640720300437415
9.176935382605999,10.632086192908693,15.800273671618086,61.61781824926185
9.017586629327464,10.83140206663042,15.691771172520404,61.591761105643876
8.8586081723178,11.030146824877733,15.583529617326615,61.56255448259305
8.700018512182178,11.22831307689876,15.475563766838773,61.53020381587063
8.541835179884542,11.425893597395431,15.367886318276494,61.4947143900315
8.38407472351551,11.622881299582236,15.260507974148553,61.456091365352464
8.226752700216325,11.819269209275319,15.153437520177782,61.414339805535334
8.069883673216205,12.015050440104913,15.046681911777828,61.36946470606539
7.913481213897326,12.21021816992815,14.940246368518387,61.32147102309894
7.757557908759805,12.404765618503871,14.83413447595806,61.27036370274774
7.602125371119088,12.59868602647608,14.728348294171397,61.21614771062377
7.447194257330195,12.791972635698345,14.622888472249684,61.158828061503975
7.292774287297996,12.984618670917978,14.517754368013874,61.0984098489728
7.138874269000125,13.176617322826008,14.412944172143355,61.03489827489933
6.985502126719796,13.367961732467146,14.308455035896188,60.9682986786059
6.832664932659769,13.55864497699305,14.204283201575235,60.89861656558677
6.680368941586298,13.74866005673229,14.100424134880607,60.825857635637774
6.528619628133226,13.93799988354153,13.996872658281909,60.750027810261614
6.377421726381554,14.126657270394604,13.89362308454408,60.67113325921799
6.226779271318938,14.314624922159357,13.790669349547999,60.58918042609322
6.076695641776579,14.501895427506332,13.688005143561355,60.504176052770326
5.927173604437979,14.68846125188868,13.585624040136354,60.41612720268748
5.778215358514796,14.874314731528846,13.48351962183828,60.32504128278028
5.6298225806896625,15.059448068344798,13.381685602042499,60.23092606401149
5.481996469933904,15.243853325746686,13.280115942076618,60.13378970040008
5.3347377918197125,15.427522425233727,13.178804963028883,60.03364074647057
5.188046921961047,15.610447143720906,13.077747451592817,59.93048817305227
5.041923888235226,15.792619111525575,12.9769387593712,59.82434138136736
4.896368411457545,15.974029810945213,12.876374895118975,59.71521021535588
4.751379944203965,16.154670575359415,12.776052609464136,59.60310497219471
4.6069577075017465,16.3345325887915,12.67596947170731,59.488036410976875
4.4631007251344315,16.513606885867965,12.57612393836409,59.370015759526396
4.319807855335553,16.691884352117228,12.476515413178499,59.24905471933254
4.177077819674512,16.869355724552655,12.37714429840073,59.12516546859608
4.034909228967879,17.046011592488743,12.278012037186848,58.99836066338848
3.8933006060796314,17.22184239854334,12.17912114704193,58.86865343693293
3.752250405504231,17.396838439783,12.08047524429063,58.73605739702412
3.611757029656654,17.57098986897286,11.982079059619869,58.600586621611185
3.4718188418232314,17.744286695896793,11.883938444796744,58.462255652575664
3.332434175756213,17.916718788717855,11.78606037072059,58.321079487743305
3.19360134192302,18.08827587535336,11.688452917020772,58.17707357117559
3.055318630448065,18.258947544843082,11.591125253461216,58.03025378179335
2.9175843108105353,18.42872324869312,11.494087613458376,57.88063642039134
2.780396628385517,18.5975923021819,11.39735126006121,57.72823819510891
2.6437537979381664,18.765543885618403,11.30092844477966,57.57307620542784
2.507653994201142,18.932567045546328,11.2048323596818,57.4151679247744
2.372095339684179,19.09865069589113,11.109077083209447,57.2545311818082
2.237075889881407,19.263783619049907,11.01367752018729,57.09118414048599
2.102593616056787,19.42795446692702,10.91864933652183,56.92514527899389
1.968646385800831,19.591151761920884,10.824008889103393,56.756433367646345
1.8352319415626304,19.753363897869686,10.729773151437529,56.58506744585545
1.7023478773701433,19.91457914096605,10.635959635541221,56.411066798278355
1.5699916139587675,20.074785630652443,10.542586310644776,56.23445093025529
1.4381603725335124,20.233971380510962,10.449671519242111,56.0552395426545
1.306851147393667,20.392124279162598,10.357233891030745,55.8734525062443
1.1760606776508453,20.549232091192433,10.265292255278256,55.68910983571572
1.0457854182717734,20.705282458118432,10.173865552144571,55.50223166348223
0.9160215106762953,20.86026289942256,10.082972743479433,55.31283821338546
0.7867647531189166,21.014160813663832,9.992632723602027,55.12094977443797
0.6580105710789136,21.16696347969385,9.902864230555199,54.92658667473536
0.5297539878797285,21.318658057995936,9.81368575831034,54.729769255671215
0.4019895957531608,21.46923159216983,9.725115470380928,54.5305178465883
0.2747115275578805,21.618671010584485,9.637171115283282,54.32885273999928
0.14791342935512927,21.766963128221988,9.549869944262403,54.12479416750891
0.021588434037250637,21.914094648736324,9.46322863167905,53.918362276568146
-0.10427086380300671,22.060052166751138,9.377263198431772,53.7095771081876
-0.22967243158255013,22.204822170421252,9.291988938764387,53.49845857573485
-0.35462482084589847,22.348391044283133,9.207420350785789,53.28502644493579
-0.47913718762819596,22.49074507242008,9.123571071004935,53.069300315195356
-0.6032193109092729,22.63187044196837,9.04045381315962,52.851299602347375
-0.7268816090137077,22.771753246991135,8.95808031159322,52.63104352293683
-0.8501351538209224,22.9103794927471,8.876461269409186,52.408551080130785
-0.9729916826585099,23.047735100381907,8.795606311608628,52.183841051346356
-1.0954636077612223,23.183805912069978,8.715523943391977,51.956931977675666
-1.2175640231873575,23.3185776966353,8.636221513781546,51.727842155178706
-1.33930670909365,23.452036155679693,8.55770518469775,51.496589628105454
-1.4607061332792206,23.584166930247317,8.479979905597926,51.2631921840984
-1.5817774499186865,23.714955608054087,8.40304939376306,51.02766735141638
-1.7025364954141806,23.844387731310643,8.326916120294408,50.79003239820962
-1.8229997813058252,23.972448805167126,8.251581301858797,50.550304333864915
-1.9431844841901447,24.099124306807518,8.177044898198616,50.30849991242886
-2.063108432606036,24.224399695220576,8.103305615399858,50.06463563810537
-2.182790090858247,24.348260421673412,8.030360914889338,49.818727772812935
-2.302248539758875,24.47069194091247,7.9582070281101585,49.57079234577555
-2.421503454278213,24.591679723115163,7.8868389768028715,49.32084516511059
-2.5405750781073264,24.711209266613533,7.816250598798415,49.068901831366006
-2.659484195146097,24.82926611140912,7.746434579207973,48.81497775294911
-2.778252097942059,24.94583585349568,7.677382486874314,48.55908816337931
-2.8969005531172405,25.060904160003584,7.609084815929091,48.301248140287775
-3.0154517638323455,25.174456785176385,7.54153103228092,48.0414726260785
-3.133928329349973,25.286479587186538,7.474709624840015,47.7797764501569
-3.2523532017711316,25.396958545793314,7.408608161266635,47.516174352625
-3.3707496400320553,25.50587978084161,7.343213348012833,47.25068100933553
-3.489141161261169,25.613229571595767,7.278511094409885,46.98331105819155
-3.607551489608993,25.718994376897633,7.214486580537521,46.71407912657334
-3.726004502676704,25.8231608561328,7.151124328595713,46.442999859770005
-3.844524175681951,25.92571589098355,7.088408277485341,46.1700879502905
-3.963134523513264,26.026646607941302,7.02632186029071,45.89535816792589
-4.081859540836916,26.12594040154551,6.964848084344643,45.61882539043376
-4.2007231404323315,26.223584958309903,6.903969613545851,45.34050463471478
-4.319749089943948,26.31956828129083,6.8436688525885465,45.060411088351884
-4.4389609472488,26.41387871524638,6.783928032755885,44.77856014138355
-4.558381994649844,26.506504972328678,6.7247292989218534,44.494967418184615
-4.678035172115142,26.597436158245777,6.666054797400812,44.20964880933065
-4.797943009792338,26.68666179882353,6.607886764279944,43.92262050332534
-4.918127560036305,26.774171866892054,6.550207613867609,43.63389901807417
-5.038610329195369,26.859956809415884,6.493000026889907,43.34350123199246
-5.159412209407953,26.944007574781633,6.4362470380687755,43.05144441464089
-5.280553410666843,27.02631564015211,6.3799321227176415,42.75774625678708
-5.402053393412451,27.106873038791406,6.32403928199503,42.46242489979816
-5.523930801919312,27.185672387261427,6.268553126462631,42.1654989642753
-5.646203398741694,27.262706912386882,6.213458957602075,41.86698757784807
-5.768888000484375,27.337970477882898,6.15874284695408,41.566910402053225
-5.892000415163525,27.411457610537035,6.104391712554667,41.26528765822972
-6.015555381420014,27.483163525835923,6.050393392355704,40.9621401523688
-6.139566509843455,27.553084152925756,5.996736714331131,40.65748929886531
-6.264046226659843,27.621216158795594,5.943411562985709,40.351357143123465
-6.389005720028744,27.687556971572953,5.890408941999971,40.0437663829776
-6.514454889187717,27.75210480282233,5.837721032763152,39.7347403888953
-6.64040229667197,27.814858668739276,5.785341248565071,39.42430322293727
-6.766855123826267,27.87581841013535,5.7332642842382,39.11247965645512
-6.893819129813838,27.93498471111268,5.681486161062342,38.79929518651435
-7.021298614313562,27.992359116331084,5.630004266766218,38.48477605103634
-7.149296384082128,28.0479440467754,5.578817390482955,38.168949242659004
-7.277813723542213,28.101742813936358,5.527925752539522,37.85184252132113
-7.406850369541152,28.153759632324345,5.477331028983699,37.53348442558098
-7.536404490407168,28.203999630242148,5.427036370775941,37.2139042826844
-7.666472669412059,28.252468858750074,5.377046417597329,36.8931322174024
-7.7970498927304766,28.29917429876453,5.327367306248699,36.57119915966212
-7.928129541966692,28.34412386623935,5.278006673639661,36.24813685099911
-8.059703391300076,28.387326415387676,5.228973654389669,35.923977849862055
-8.191761609280643,28.428791739911055,5.180278873086225,35.598755535804194
-8.324292765286032,28.468530572211485,5.131934431267738,35.27250411259823
-8.457283840631224,28.506554580571354,5.083953889220318,34.94525861031377
-8.590720244302483,28.542876364295633,5.036352242698762,34.617054886398286
-8.724585833267316,28.577509446819956,4.989145894702095,34.28792962580377
-8.858862937292994,28.610468266797625,4.94235262245316,33.95792034020278
-8.993532388187383,28.641768167187788,4.895991539749829,33.62706536633787
-9.12857355335759,28.671425382376043,4.8500830548723375,33.295403863549005
-9.263964373564436,28.699457023367625,4.804648824246959,32.962975810523645
-9.399681404733945,28.72588106110174,4.759711702080722,32.6298220013135
-9.535699863671217,28.75071630794391,4.715295686194987,32.29598404066173
-9.671993677507023,28.773982397420845,4.671425860297508,31.961504338683056
-9.808535536693562,28.79569976226975,4.6281283329429845,31.626426104938
-9.945296951352903,28.81588961088078,4.585430173441111,31.290793341940898
-10.082248310769899,28.834573902217656,4.543359344978691,30.954650838139283
-10.219358945810713,28.85177531930714,4.501944635228524,30.618044160400075
-10.356597194038734,28.867517241393312,4.4612155847225,30.28101964603536
-10.493930467291426,28.881823714857013,4.421202413269643,29.94362439439781
-10.631325321474694,28.894719423004815,4.38193594470178,29.60590625807258
-10.768747528325624,28.906229654835073,4.343447530230096,29.267913833689253
-10.906162148889935,28.91638027289129,4.305768970695039,28.929696452373594
-11.043533608457228,28.92519768031498,4.268932437990081,28.591304169855093
-11.180825772695005,28.932708787211585,4.232970395936503,28.252787756242085
-11.318002024721562,28.938940976443604,4.197915520881959,27.914198685471806
-11.455025342858091,28.943922068965367,4.163800622290006,27.57558912443817
-11.591858378801712,28.94768028881315,4.130658563581125,27.23701192179525
-11.728463535963545,28.95024422786338,4.098522183478122,26.898520596429332
-11.864803047719445,28.95164281046996,4.067424218100248,26.56016932558732
-12.00083905532539,28.951905258089493,4.037397224040909,26.222012932643832
-12.136533685254923,28.951061054000558,4.0084735026536205,25.884106874483823
-12.271849125722218,28.949139908219884,3.9806850257599318,25.54650722847197
-12.406747702161377,28.946171722714713,3.9540633629814335,25.209270678974278
-12.54119195144036,28.942186557006497,3.9286396108858326,24.872454503391616
-12.675144694596376,28.937214594256655,3.904444324124434,24.536116557658993
-12.80856910788866,28.931286107920275,3.8815074487253303,24.20031526115857
-12.941428791974243,28.924431429048532,3.8598582576932152,23.865109580988566
-13.073687839022444,28.916680914315144,3.839525289053135,23.53055901552448
-13.20531089759445,28.90806491483654,3.8205362864616683,23.196723577203386
-13.336263235125344,28.89861374584951,3.802918142495166,22.86366377445661
-13.46651079785729,28.888357657304017,3.786696844710749,22.531440592710865
-13.596020268084155,28.877326805422666,3.7718974245619443,22.200115474372897
-13.724759118579748,28.86555122527195,3.758543909237117,21.869750297708126
-13.852695664093824,28.853060804384,3.746659276475373,21.540407354519566
-13.979799109812186,28.839885257461106,3.736265412401393,21.21214932652953
-14.106039596689389,28.826054102188785,3.727383072407814,20.88503926036362
-14.23138824357489,28.811596636176766,3.720031845101349,20.559140541033916
-14.355817186065703,28.796541915040862,3.7142301193168996,20.23451686381672
-14.479299612030841,28.780918731632394,3.709995054192544,19.911232204419246
