#size: 500 5
#stance_hip, swing_hip, stance_knee, swing_knee,torso_angle
20.4237715,-10.06252834,16.67297806,28.174208,13.3955481
20.38616779,-9.981389532,16.75617488,28.42276088,13.38072539
20.34759611,-9.898456273,16.83741768,28.67315779,13.36610958
20.30800971,-9.813734366,16.91657082,28.92527491,13.35171273
20.26734435,-9.726986772,16.99356466,29.17940024,13.33755399
20.22618374,-9.639162802,17.06947949,29.43455976,13.32353808
20.18390415,-9.549291068,17.14309908,29.69176954,13.30976398
20.14060316,-9.457604157,17.21465398,29.95077623,13.29620728
20.09615862,-9.363848414,17.28382636,30.21172521,13.28291496
20.05106268,-9.268761612,17.35158051,30.47384207,13.2698216
20.00538875,-9.172521033,17.41801901,30.73695269,13.25691764
19.95875697,-9.07457947,17.48247224,31.00162046,13.24425416
19.91074305,-8.97421262,17.54404141,31.26858797,13.23188574
19.86186602,-8.87217783,17.60371468,31.53693498,13.21978272
19.81257319,-8.769288161,17.66239365,31.80590831,13.2078474
19.76266368,-8.665230718,17.71968281,32.07579323,13.1961243
19.71162621,-8.559215869,17.77452077,32.34733706,13.18469987
19.65940296,-8.451023486,17.82676636,32.62068898,13.17359593
19.60659054,-8.341704056,17.8776962,32.89488619,13.16269844
19.55336374,-8.231523432,17.92758104,33.16960929,13.15199658
19.49938792,-8.120034636,17.97571456,33.4452351,13.14154325
19.44420807,-8.006323523,18.02112964,33.72251942,13.13148207
19.38832413,-7.891322978,18.06497794,34.00072286,13.12164566
19.33189501,-7.775274103,18.1075089,34.27956858,13.11202781
19.2749821,-7.658358204,18.14878321,34.55881813,13.10262395
19.21714993,-7.539670935,18.18784738,34.83915301,13.09358669
19.1585584,-7.419619192,18.22520528,35.1203746,13.08480722
19.09929821,-7.298294974,18.26092953,35.40228495,13.07631344
19.03953278,-7.176063223,18.29531432,35.6845057,13.06804339
18.97930454,-7.052849755,18.32844366,35.96710983,13.06003142
18.91813166,-6.927949664,18.3593671,36.25065552,13.0523707
18.85643971,-6.802021669,18.38896314,36.53458885,13.04497955
18.79421016,-6.675116091,18.41710857,36.8187396,13.0378442
18.73159804,-6.547436871,18.44418084,37.10307503,13.03092355
18.66830805,-6.418404603,18.4694941,37.38788663,13.02434519
